"Go_terms_and_categoria_BP.gene_id"	"Go_terms_and_categoria_BP.go_id"
"8771"	"AT1G74360"	"GO:0004674"
"8772"	"AT1G74360"	"GO:0005524"
"8773"	"AT1G74360"	"GO:0005524"
"8774"	"AT1G74370"	"GO:0008270"
"8775"	"AT1G74380"	"GO:0005515"
"8776"	"AT1G74380"	"GO:0005515"
"8777"	"AT1G74380"	"GO:0005515"
"8778"	"AT1G74380"	"GO:0005515"
"8779"	"AT1G74380"	"GO:0005515"
"8780"	"AT1G74380"	"GO:0005515"
"8781"	"AT1G74380"	"GO:0016740"
"8782"	"AT1G74380"	"GO:0016757"
"8783"	"AT1G74380"	"GO:0016757"
"8784"	"AT1G74380"	"GO:0033843"
"8785"	"AT1G74390"	"GO:0004527"
"8786"	"AT1G74400"	"GO:0003674"
"8787"	"AT1G74410"	"GO:0008270"
"8788"	"AT1G74420"	"GO:0008417"
"8789"	"AT1G74420"	"GO:0008417"
"8790"	"AT1G74420"	"GO:0008417"
"8791"	"AT1G74420"	"GO:0008417"
"8792"	"AT1G74420"	"GO:0016757"
"8793"	"AT1G74430"	"GO:0003677"
"8794"	"AT1G74430"	"GO:0003700"
"8795"	"AT1G74430"	"GO:0003700"
"8796"	"AT1G74440"	"GO:0003674"
"8797"	"AT1G74450"	"GO:0003674"
"8798"	"AT1G74470"	"GO:0005515"
"8799"	"AT1G74470"	"GO:0045550"
"8800"	"AT1G74480"	"GO:0003700"
"8801"	"AT1G74490"	"GO:0016301"
"8802"	"AT1G74500"	"GO:0003677"
"8803"	"AT1G74500"	"GO:0003700"
"8804"	"AT1G74500"	"GO:0003700"
"8805"	"AT1G74500"	"GO:0005515"
"8806"	"AT1G74510"	"GO:0003674"
"8807"	"AT1G74520"	"GO:0003674"
"8808"	"AT1G74530"	"GO:0003674"
"8809"	"AT1G74540"	"GO:0019825"
"8810"	"AT1G74540"	"GO:0072532"
"8811"	"AT1G74540"	"GO:0072547"
"8812"	"AT1G74540"	"GO:0072548"
"8813"	"AT1G74540"	"GO:0072549"
"8814"	"AT1G74540"	"GO:0072550"
"8815"	"AT1G74540"	"GO:0072551"
"8816"	"AT1G74540"	"GO:0072552"
"8817"	"AT1G74550"	"GO:0019825"
"8818"	"AT1G74550"	"GO:0072547"
"8819"	"AT1G74550"	"GO:0072548"
"8820"	"AT1G74550"	"GO:0072549"
"8821"	"AT1G74560"	"GO:0003677"
"8822"	"AT1G74560"	"GO:0003682"
"8823"	"AT1G74560"	"GO:0042393"
"8824"	"AT1G74580"	"GO:0003674"
"8825"	"AT1G74590"	"GO:0004364"
"8826"	"AT1G74620"	"GO:0008270"
"8827"	"AT1G74650"	"GO:0003677"
"8828"	"AT1G74650"	"GO:0003700"
"8829"	"AT1G74660"	"GO:0003677"
"8830"	"AT1G74660"	"GO:0003677"
"8831"	"AT1G74660"	"GO:0003700"
"8832"	"AT1G74670"	"GO:0003674"
"8833"	"AT1G74680"	"GO:0003824"
"8834"	"AT1G74690"	"GO:0005516"
"8835"	"AT1G74700"	"GO:0042781"
"8836"	"AT1G74700"	"GO:0042781"
"8837"	"AT1G74710"	"GO:0008909"
"8838"	"AT1G74710"	"GO:0008909"
"8839"	"AT1G74710"	"GO:0008909"
"8840"	"AT1G74730"	"GO:0003674"
"8841"	"AT1G74740"	"GO:0004672"
"8842"	"AT1G74740"	"GO:0004672"
"8843"	"AT1G74740"	"GO:0004683"
"8844"	"AT1G74740"	"GO:0004683"
"8845"	"AT1G74740"	"GO:0005515"
"8846"	"AT1G74740"	"GO:0005515"
"8847"	"AT1G74740"	"GO:0016301"
"8848"	"AT1G74800"	"GO:0016757"
"8849"	"AT1G74800"	"GO:0016758"
"8850"	"AT1G74810"	"GO:0015301"
"8851"	"AT1G74810"	"GO:0015301"
"8852"	"AT1G74830"	"GO:0003674"
"8853"	"AT1G74840"	"GO:0003677"
"8854"	"AT1G74840"	"GO:0003700"
"8855"	"AT1G74840"	"GO:0003700"
"8856"	"AT1G74860"	"GO:0003674"
"8857"	"AT1G74875"	"GO:0003674"
"8858"	"AT1G74890"	"GO:0000156"
"8859"	"AT1G74890"	"GO:0000156"
"8860"	"AT1G74890"	"GO:0005515"
"8861"	"AT1G74890"	"GO:0005515"
"8862"	"AT1G74890"	"GO:0005515"
"8863"	"AT1G74910"	"GO:0016779"
"8864"	"AT1G74920"	"GO:0004028"
"8865"	"AT1G74930"	"GO:0003677"
"8866"	"AT1G74930"	"GO:0003700"
"8867"	"AT1G74930"	"GO:0003700"
"8868"	"AT1G74940"	"GO:0003674"
"8869"	"AT1G74950"	"GO:0005515"
"8870"	"AT1G74950"	"GO:0005515"
"8871"	"AT1G74960"	"GO:0004312"
"8872"	"AT1G74960"	"GO:0004315"
"8873"	"AT1G74960"	"GO:0004315"
"8874"	"AT1G74970"	"GO:0003735"
"8875"	"AT1G74970"	"GO:0003735"
"8876"	"AT1G74990"	"GO:0008270"
"8877"	"AT1G75000"	"GO:0003674"
"8878"	"AT1G75010"	"GO:0005515"
"8879"	"AT1G75010"	"GO:0005515"
"8880"	"AT1G75010"	"GO:0005515"
"8881"	"AT1G75010"	"GO:0005515"
"8882"	"AT1G75010"	"GO:0005515"
"8883"	"AT1G75010"	"GO:0043621"
"8884"	"AT1G75010"	"GO:0043621"
"8885"	"AT1G75020"	"GO:0016746"
"8886"	"AT1G75030"	"GO:0003674"
"8887"	"AT1G75040"	"GO:0003674"
"8888"	"AT1G75050"	"GO:0003674"
"8889"	"AT1G75060"	"GO:0003674"
"8890"	"AT1G75080"	"GO:0003677"
"8891"	"AT1G75080"	"GO:0003700"
"8892"	"AT1G75080"	"GO:0005515"
"8893"	"AT1G75090"	"GO:0008725"
"8894"	"AT1G75130"	"GO:0019825"
"8895"	"AT1G75150"	"GO:0003674"
"8896"	"AT1G75160"	"GO:0003674"
"8897"	"AT1G75170"	"GO:0005215"
"8898"	"AT1G75180"	"GO:0003674"
"8899"	"AT1G75190"	"GO:0003674"
"8900"	"AT1G75200"	"GO:0016491"
"8901"	"AT1G75210"	"GO:0008253"
"8902"	"AT1G75220"	"GO:0005351"
"8903"	"AT1G75220"	"GO:0015144"
"8904"	"AT1G75220"	"GO:0015144"
"8905"	"AT1G75240"	"GO:0003677"
"8906"	"AT1G75240"	"GO:0003700"
"8907"	"AT1G75240"	"GO:0003700"
"8908"	"AT1G75250"	"GO:0003700"
"8909"	"AT1G75260"	"GO:0016651"
"8910"	"AT1G75270"	"GO:0043295"
"8911"	"AT1G75270"	"GO:0045174"
"8912"	"AT1G75270"	"GO:0045174"
"8913"	"AT1G75290"	"GO:0016651"
"8914"	"AT1G75300"	"GO:0016651"
"8915"	"AT1G75330"	"GO:0016597"
"8916"	"AT1G75330"	"GO:0016743"
"8917"	"AT1G75335"	"GO:0003674"
"8918"	"AT1G75340"	"GO:0003676"
"8919"	"AT1G75340"	"GO:0005515"
"8920"	"AT1G75350"	"GO:0003735"
"8921"	"AT1G75360"	"GO:0003674"
"8922"	"AT1G75370"	"GO:0005215"
"8923"	"AT1G75380"	"GO:0004518"
"8924"	"AT1G75380"	"GO:0043565"
"8925"	"AT1G75380"	"GO:0043565"
"8926"	"AT1G75390"	"GO:0003677"
"8927"	"AT1G75390"	"GO:0003700"
"8928"	"AT1G75390"	"GO:0003700"
"8929"	"AT1G75390"	"GO:0003700"
"8930"	"AT1G75390"	"GO:0003700"
"8931"	"AT1G75390"	"GO:0043565"
"8932"	"AT1G75390"	"GO:0046982"
"8933"	"AT1G75390"	"GO:0046982"
"8934"	"AT1G75390"	"GO:0046982"
"8935"	"AT1G75390"	"GO:0046982"
"8936"	"AT1G75410"	"GO:0003677"
"8937"	"AT1G75410"	"GO:0003700"
"8938"	"AT1G75410"	"GO:0005515"
"8939"	"AT1G75420"	"GO:0016757"
"8940"	"AT1G75420"	"GO:0016757"
"8941"	"AT1G75430"	"GO:0003700"
"8942"	"AT1G75440"	"GO:0004842"
"8943"	"AT1G75450"	"GO:0019139"
"8944"	"AT1G75450"	"GO:0019139"
"8945"	"AT1G75460"	"GO:0004176"
"8946"	"AT1G75470"	"GO:0005345"
"8947"	"AT1G75470"	"GO:0005345"
"8948"	"AT1G75490"	"GO:0003677"
"8949"	"AT1G75490"	"GO:0003700"
"8950"	"AT1G75490"	"GO:0003700"
"8951"	"AT1G75530"	"GO:0003674"
"8952"	"AT1G75540"	"GO:0003700"
"8953"	"AT1G75540"	"GO:0005515"
"8954"	"AT1G75540"	"GO:0008270"
"8955"	"AT1G75550"	"GO:0003674"
"8956"	"AT1G75560"	"GO:0003676"
"8957"	"AT1G75580"	"GO:0005516"
"8958"	"AT1G75590"	"GO:0003674"
"8959"	"AT1G75600"	"GO:0003677"
"8960"	"AT1G75620"	"GO:0003674"
"8961"	"AT1G75630"	"GO:0016887"
"8962"	"AT1G75640"	"GO:0004674"
"8963"	"AT1G75640"	"GO:0004674"
"8964"	"AT1G75640"	"GO:0005524"
"8965"	"AT1G75640"	"GO:0005524"
"8966"	"AT1G75640"	"GO:0016301"
"8967"	"AT1G75660"	"GO:0004534"
"8968"	"AT1G75660"	"GO:0004534"
"8969"	"AT1G75680"	"GO:0004553"
"8970"	"AT1G75690"	"GO:0003756"
"8971"	"AT1G75700"	"GO:0003674"
"8972"	"AT1G75710"	"GO:0003676"
"8973"	"AT1G75710"	"GO:0003700"
"8974"	"AT1G75710"	"GO:0008270"
"8975"	"AT1G75717"	"GO:0003674"
"8976"	"AT1G75720"	"GO:0003674"
"8977"	"AT1G75730"	"GO:0003674"
"8978"	"AT1G75750"	"GO:0003674"
"8979"	"AT1G75770"	"GO:0003674"
"8980"	"AT1G75780"	"GO:0005198"
"8981"	"AT1G75790"	"GO:0005507"
"8982"	"AT1G75790"	"GO:0030599"
"8983"	"AT1G75800"	"GO:0003674"
"8984"	"AT1G75810"	"GO:0003674"
"8985"	"AT1G75820"	"GO:0004674"
"8986"	"AT1G75820"	"GO:0004674"
"8987"	"AT1G75820"	"GO:0004702"
"8988"	"AT1G75820"	"GO:0004702"
"8989"	"AT1G75820"	"GO:0005515"
"8990"	"AT1G75820"	"GO:0005515"
"8991"	"AT1G75820"	"GO:0005515"
"8992"	"AT1G75820"	"GO:0005515"
"8993"	"AT1G75820"	"GO:0005515"
"8994"	"AT1G75820"	"GO:0005515"
"8995"	"AT1G75820"	"GO:0005515"
"8996"	"AT1G75820"	"GO:0005515"
"8997"	"AT1G75820"	"GO:0005515"
"8998"	"AT1G75820"	"GO:0005515"
"8999"	"AT1G75820"	"GO:0005515"
"9000"	"AT1G75820"	"GO:0005515"
"9001"	"AT1G75820"	"GO:0005515"
"9002"	"AT1G75820"	"GO:0005515"
"9003"	"AT1G75820"	"GO:0005515"
"9004"	"AT1G75820"	"GO:0005515"
"9005"	"AT1G75820"	"GO:0005515"
"9006"	"AT1G75820"	"GO:0005524"
"9007"	"AT1G75820"	"GO:0005524"
"9008"	"AT1G75820"	"GO:0016301"
"9009"	"AT1G75820"	"GO:0033612"
"9010"	"AT1G75820"	"GO:0033612"
"9011"	"AT1G75820"	"GO:0043621"
"9012"	"AT1G75830"	"GO:0003674"
"9013"	"AT1G75840"	"GO:0003924"
"9014"	"AT1G75840"	"GO:0005515"
"9015"	"AT1G75840"	"GO:0005515"
"9016"	"AT1G75840"	"GO:0005525"
"9017"	"AT1G75840"	"GO:0005525"
"9018"	"AT1G75840"	"GO:0005525"
"9019"	"AT1G75840"	"GO:0005525"
"9020"	"AT1G75840"	"GO:0019901"
"9021"	"AT1G75840"	"GO:0019901"
"9022"	"AT1G75840"	"GO:0019901"
"9023"	"AT1G75860"	"GO:0003674"
"9024"	"AT1G75870"	"GO:0003674"
"9025"	"AT1G75880"	"GO:0016298"
"9026"	"AT1G75880"	"GO:0016298"
"9027"	"AT1G75880"	"GO:0016746"
"9028"	"AT1G75890"	"GO:0016298"
"9029"	"AT1G75890"	"GO:0016298"
"9030"	"AT1G75890"	"GO:0016746"
"9031"	"AT1G75900"	"GO:0016298"
"9032"	"AT1G75900"	"GO:0016298"
"9033"	"AT1G75900"	"GO:0016746"
"9034"	"AT1G75910"	"GO:0016298"
"9035"	"AT1G75910"	"GO:0016298"
"9036"	"AT1G75910"	"GO:0016298"
"9037"	"AT1G75910"	"GO:0016746"
"9038"	"AT1G75920"	"GO:0016298"
"9039"	"AT1G75920"	"GO:0016298"
"9040"	"AT1G75920"	"GO:0016746"
"9041"	"AT1G75930"	"GO:0016298"
"9042"	"AT1G75930"	"GO:0016298"
"9043"	"AT1G75930"	"GO:0016298"
"9044"	"AT1G75930"	"GO:0016746"
"9045"	"AT1G75940"	"GO:0004553"
"9046"	"AT1G75950"	"GO:0004842"
"9047"	"AT1G75950"	"GO:0005515"
"9048"	"AT1G75950"	"GO:0005515"
"9049"	"AT1G75950"	"GO:0005515"
"9050"	"AT1G75950"	"GO:0005515"
"9051"	"AT1G75950"	"GO:0005515"
"9052"	"AT1G75950"	"GO:0005515"
"9053"	"AT1G75950"	"GO:0005515"
"9054"	"AT1G75950"	"GO:0005515"
"9055"	"AT1G75950"	"GO:0005515"
"9056"	"AT1G75950"	"GO:0005515"
"9057"	"AT1G75950"	"GO:0005515"
"9058"	"AT1G75950"	"GO:0005515"
"9059"	"AT1G75950"	"GO:0005515"
"9060"	"AT1G75950"	"GO:0005515"
"9061"	"AT1G75950"	"GO:0005515"
"9062"	"AT1G75950"	"GO:0005515"
"9063"	"AT1G75950"	"GO:0005515"
"9064"	"AT1G75950"	"GO:0005515"
"9065"	"AT1G75950"	"GO:0005515"
"9066"	"AT1G75950"	"GO:0005515"
"9067"	"AT1G75950"	"GO:0005515"
"9068"	"AT1G75950"	"GO:0005515"
"9069"	"AT1G75950"	"GO:0005515"
"9070"	"AT1G75950"	"GO:0005515"
"9071"	"AT1G75950"	"GO:0005515"
"9072"	"AT1G75950"	"GO:0005515"
"9073"	"AT1G75950"	"GO:0005515"
"9074"	"AT1G75950"	"GO:0005515"
"9075"	"AT1G75950"	"GO:0005515"
"9076"	"AT1G75950"	"GO:0005515"
"9077"	"AT1G75950"	"GO:0005515"
"9078"	"AT1G75950"	"GO:0005515"
"9079"	"AT1G75950"	"GO:0005515"
"9080"	"AT1G75950"	"GO:0005515"
"9081"	"AT1G75950"	"GO:0005515"
"9082"	"AT1G75950"	"GO:0005515"
"9083"	"AT1G75950"	"GO:0005515"
"9084"	"AT1G75950"	"GO:0005515"
"9085"	"AT1G75950"	"GO:0005515"
"9086"	"AT1G75950"	"GO:0005515"
"9087"	"AT1G75950"	"GO:0005515"
"9088"	"AT1G75980"	"GO:0003674"
"9089"	"AT1G76030"	"GO:0046933"
"9090"	"AT1G76030"	"GO:0046933"
"9091"	"AT1G76030"	"GO:0051015"
"9092"	"AT1G76030"	"GO:0051015"
"9093"	"AT1G76040"	"GO:0004683"
"9094"	"AT1G76040"	"GO:0004683"
"9095"	"AT1G76040"	"GO:0016301"
"9096"	"AT1G76050"	"GO:0009982"
"9097"	"AT1G76050"	"GO:0009982"
"9098"	"AT1G76060"	"GO:0003824"
"9099"	"AT1G76070"	"GO:0003674"
"9100"	"AT1G76080"	"GO:0005515"
"9101"	"AT1G76090"	"GO:0003838"
"9102"	"AT1G76090"	"GO:0008757"
"9103"	"AT1G76100"	"GO:0005507"
"9104"	"AT1G76110"	"GO:0003677"
"9105"	"AT1G76110"	"GO:0003700"
"9106"	"AT1G76120"	"GO:0009982"
"9107"	"AT1G76120"	"GO:0009982"
"9108"	"AT1G76130"	"GO:0004556"
"9109"	"AT1G76150"	"GO:0016491"
"9110"	"AT1G76150"	"GO:0080023"
"9111"	"AT1G76150"	"GO:0080023"
"9112"	"AT1G76180"	"GO:0005509"
"9113"	"AT1G76185"	"GO:0003674"
"9114"	"AT1G76190"	"GO:0003674"
"9115"	"AT1G76200"	"GO:0003674"
"9116"	"AT1G76210"	"GO:0003674"
"9117"	"AT1G76220"	"GO:0003674"
"9118"	"AT1G76230"	"GO:0003674"
"9119"	"AT1G76240"	"GO:0003674"
"9120"	"AT1G76260"	"GO:0000166"
"9121"	"AT1G76260"	"GO:0005515"
"9122"	"AT1G76260"	"GO:0005515"
"9123"	"AT1G76260"	"GO:0005515"
"9124"	"AT1G76270"	"GO:0016757"
"9125"	"AT1G76280"	"GO:0003674"
"9126"	"AT1G76300"	"GO:0003674"
"9127"	"AT1G76310"	"GO:0005515"
"9128"	"AT1G76310"	"GO:0005515"
"9129"	"AT1G76310"	"GO:0005515"
"9130"	"AT1G76310"	"GO:0005515"
"9131"	"AT1G76310"	"GO:0005515"
"9132"	"AT1G76310"	"GO:0016538"
"9133"	"AT1G76350"	"GO:0003700"
"9134"	"AT1G76360"	"GO:0016301"
"9135"	"AT1G76370"	"GO:0016301"
"9136"	"AT1G76380"	"GO:0003677"
"9137"	"AT1G76400"	"GO:0004576"
"9138"	"AT1G76405"	"GO:0003674"
"9139"	"AT1G76410"	"GO:0008270"
"9140"	"AT1G76420"	"GO:0003700"
"9141"	"AT1G76420"	"GO:0003700"
"9142"	"AT1G76430"	"GO:0005351"
"9143"	"AT1G76430"	"GO:0015114"
"9144"	"AT1G76430"	"GO:0015114"
"9145"	"AT1G76430"	"GO:0015144"
"9146"	"AT1G76430"	"GO:0015415"
"9147"	"AT1G76430"	"GO:0015415"
"9148"	"AT1G76440"	"GO:0003674"
"9149"	"AT1G76460"	"GO:0003676"
"9150"	"AT1G76460"	"GO:0003723"
"9151"	"AT1G76470"	"GO:0016621"
"9152"	"AT1G76480"	"GO:0003674"
"9153"	"AT1G76490"	"GO:0005515"
"9154"	"AT1G76490"	"GO:0005515"
"9155"	"AT1G76490"	"GO:0042282"
"9156"	"AT1G76490"	"GO:0042282"
"9157"	"AT1G76490"	"GO:0042282"
"9158"	"AT1G76500"	"GO:0003677"
"9159"	"AT1G76510"	"GO:0003700"
"9160"	"AT1G76520"	"GO:0009672"
"9161"	"AT1G76530"	"GO:0009672"
"9162"	"AT1G76540"	"GO:0004693"
"9163"	"AT1G76540"	"GO:0004693"
"9164"	"AT1G76540"	"GO:0005515"
"9165"	"AT1G76540"	"GO:0005515"
"9166"	"AT1G76540"	"GO:0005515"
"9167"	"AT1G76540"	"GO:0005515"
"9168"	"AT1G76540"	"GO:0005515"
"9169"	"AT1G76540"	"GO:0005515"
"9170"	"AT1G76540"	"GO:0005515"
"9171"	"AT1G76540"	"GO:0005515"
"9172"	"AT1G76540"	"GO:0005515"
"9173"	"AT1G76540"	"GO:0016301"
"9174"	"AT1G76550"	"GO:0047334"
"9175"	"AT1G76550"	"GO:0047334"
"9176"	"AT1G76550"	"GO:0047334"
"9177"	"AT1G76550"	"GO:0047334"
"9178"	"AT1G76560"	"GO:0003674"
"9179"	"AT1G76570"	"GO:0016168"
"9180"	"AT1G76580"	"GO:0003700"
"9181"	"AT1G76600"	"GO:0003674"
"9182"	"AT1G76610"	"GO:0003674"
"9183"	"AT1G76620"	"GO:0003674"
"9184"	"AT1G76640"	"GO:0005509"
"9185"	"AT1G76640"	"GO:0005509"
"9186"	"AT1G76650"	"GO:0005509"
"9187"	"AT1G76650"	"GO:0005509"
"9188"	"AT1G76660"	"GO:0003674"
"9189"	"AT1G76670"	"GO:0005457"
"9190"	"AT1G76670"	"GO:0005459"
"9191"	"AT1G76670"	"GO:0005460"
"9192"	"AT1G76680"	"GO:0016629"
"9193"	"AT1G76680"	"GO:0016629"
"9194"	"AT1G76690"	"GO:0016629"
"9195"	"AT1G76705"	"GO:0005516"
"9196"	"AT1G76720"	"GO:0003743"
"9197"	"AT1G76730"	"GO:0003824"
"9198"	"AT1G76740"	"GO:0003674"
"9199"	"AT1G76750"	"GO:0003674"
"9200"	"AT1G76760"	"GO:0008047"
"9201"	"AT1G76760"	"GO:0016671"
"9202"	"AT1G76770"	"GO:0003674"
"9203"	"AT1G76780"	"GO:0003674"
"9204"	"AT1G76800"	"GO:0003674"
"9205"	"AT1G76810"	"GO:0008135"
"9206"	"AT1G76830"	"GO:0003674"
"9207"	"AT1G76840"	"GO:0003674"
"9208"	"AT1G76850"	"GO:0003674"
"9209"	"AT1G76870"	"GO:0003674"
"9210"	"AT1G76880"	"GO:0003700"
"9211"	"AT1G76890"	"GO:0003700"
"9212"	"AT1G76900"	"GO:0003700"
"9213"	"AT1G76900"	"GO:0003700"
"9214"	"AT1G76900"	"GO:0008081"
"9215"	"AT1G76910"	"GO:0003674"
"9216"	"AT1G76920"	"GO:0004842"
"9217"	"AT1G76920"	"GO:0005515"
"9218"	"AT1G76930"	"GO:0005199"
"9219"	"AT1G76940"	"GO:0003676"
"9220"	"AT1G76950"	"GO:0003682"
"9221"	"AT1G76950"	"GO:0008270"
"9222"	"AT1G76950"	"GO:0008536"
"9223"	"AT1G76955"	"GO:0003674"
"9224"	"AT1G76955"	"GO:0003674"
"9225"	"AT1G76960"	"GO:0003674"
"9226"	"AT1G76965"	"GO:0003674"
"9227"	"AT1G76970"	"GO:0008565"
"9228"	"AT1G76980"	"GO:0003674"
"9229"	"AT1G76990"	"GO:0016597"
"9230"	"AT1G77000"	"GO:0004842"
"9231"	"AT1G77080"	"GO:0003700"
"9232"	"AT1G77080"	"GO:0003700"
"9233"	"AT1G77080"	"GO:0003700"
"9234"	"AT1G77080"	"GO:0005515"
"9235"	"AT1G77080"	"GO:0005515"
"9236"	"AT1G77080"	"GO:0005515"
"9237"	"AT1G77100"	"GO:0004601"
"9238"	"AT1G77110"	"GO:0005215"
"9239"	"AT1G77110"	"GO:0009672"
"9240"	"AT1G77120"	"GO:0004022"
"9241"	"AT1G77120"	"GO:0004022"
"9242"	"AT1G77120"	"GO:0004022"
"9243"	"AT1G77122"	"GO:0003674"
"9244"	"AT1G77130"	"GO:0015020"
"9245"	"AT1G77130"	"GO:0016757"
"9246"	"AT1G77130"	"GO:0016757"
"9247"	"AT1G77140"	"GO:0005515"
"9248"	"AT1G77140"	"GO:0005515"
"9249"	"AT1G77140"	"GO:0008565"
"9250"	"AT1G77145"	"GO:0003674"
"9251"	"AT1G77150"	"GO:0003674"
"9252"	"AT1G77160"	"GO:0003674"
"9253"	"AT1G77170"	"GO:0003674"
"9254"	"AT1G77180"	"GO:0005515"
"9255"	"AT1G77200"	"GO:0003677"
"9256"	"AT1G77200"	"GO:0003700"
"9257"	"AT1G77200"	"GO:0003700"
"9258"	"AT1G77210"	"GO:0005351"
"9259"	"AT1G77210"	"GO:0005354"
"9260"	"AT1G77210"	"GO:0015144"
"9261"	"AT1G77210"	"GO:0015144"
"9262"	"AT1G77250"	"GO:0003677"
"9263"	"AT1G77270"	"GO:0003674"
"9264"	"AT1G77280"	"GO:0016301"
"9265"	"AT1G77300"	"GO:0042800"
"9266"	"AT1G77320"	"GO:0003713"
"9267"	"AT1G77330"	"GO:0009815"
"9268"	"AT1G77350"	"GO:0003674"
"9269"	"AT1G77360"	"GO:0003674"
"9270"	"AT1G77370"	"GO:0008794"
"9271"	"AT1G77380"	"GO:0015171"
"9272"	"AT1G77380"	"GO:0015171"
"9273"	"AT1G77390"	"GO:0016538"
"9274"	"AT1G77400"	"GO:0003674"
"9275"	"AT1G77410"	"GO:0004565"
"9276"	"AT1G77420"	"GO:0016787"
"9277"	"AT1G77440"	"GO:0008233"
"9278"	"AT1G77450"	"GO:0003700"
"9279"	"AT1G77470"	"GO:0016887"
"9280"	"AT1G77490"	"GO:0016688"
"9281"	"AT1G77510"	"GO:0003756"
"9282"	"AT1G77510"	"GO:0003756"
"9283"	"AT1G77520"	"GO:0008171"
"9284"	"AT1G77525"	"GO:0003674"
"9285"	"AT1G77530"	"GO:0008171"
"9286"	"AT1G77540"	"GO:0004402"
"9287"	"AT1G77550"	"GO:0004835"
"9288"	"AT1G77570"	"GO:0003677"
"9289"	"AT1G77570"	"GO:0003700"
"9290"	"AT1G77570"	"GO:0003700"
"9291"	"AT1G77590"	"GO:0004467"
"9292"	"AT1G77590"	"GO:0004467"
"9293"	"AT1G77610"	"GO:0005457"
"9294"	"AT1G77610"	"GO:0005459"
"9295"	"AT1G77610"	"GO:0005460"
"9296"	"AT1G77610"	"GO:0008514"
"9297"	"AT1G77630"	"GO:0042834"
"9298"	"AT1G77640"	"GO:0003677"
"9299"	"AT1G77640"	"GO:0003700"
"9300"	"AT1G77640"	"GO:0003700"
"9301"	"AT1G77650"	"GO:0003674"
"9302"	"AT1G77655"	"GO:0003674"
"9303"	"AT1G77670"	"GO:0008483"
"9304"	"AT1G77680"	"GO:0003723"
"9305"	"AT1G77680"	"GO:0004540"
"9306"	"AT1G77690"	"GO:0005215"
"9307"	"AT1G77690"	"GO:0010328"
"9308"	"AT1G77690"	"GO:0010328"
"9309"	"AT1G77690"	"GO:0015171"
"9310"	"AT1G77700"	"GO:0003674"
"9311"	"AT1G77720"	"GO:0004674"
"9312"	"AT1G77720"	"GO:0004674"
"9313"	"AT1G77720"	"GO:0016301"
"9314"	"AT1G77730"	"GO:0035091"
"9315"	"AT1G77740"	"GO:0005515"
"9316"	"AT1G77740"	"GO:0005515"
"9317"	"AT1G77740"	"GO:0005515"
"9318"	"AT1G77740"	"GO:0005515"
"9319"	"AT1G77740"	"GO:0005515"
"9320"	"AT1G77740"	"GO:0016308"
"9321"	"AT1G77740"	"GO:0016308"
"9322"	"AT1G77740"	"GO:0016308"
"9323"	"AT1G77740"	"GO:0016308"
"9324"	"AT1G77750"	"GO:0003735"
"9325"	"AT1G77760"	"GO:0005515"
"9326"	"AT1G77760"	"GO:0008940"
"9327"	"AT1G77765"	"GO:0003674"
"9328"	"AT1G77780"	"GO:0004553"
"9329"	"AT1G77790"	"GO:0004553"
"9330"	"AT1G77810"	"GO:0016757"
"9331"	"AT1G77810"	"GO:0048531"
"9332"	"AT1G77830"	"GO:0008270"
"9333"	"AT1G77840"	"GO:0003743"
"9334"	"AT1G77850"	"GO:0000987"
"9335"	"AT1G77850"	"GO:0000987"
"9336"	"AT1G77850"	"GO:0003700"
"9337"	"AT1G77855"	"GO:0003674"
"9338"	"AT1G77870"	"GO:0003674"
"9339"	"AT1G77880"	"GO:0003674"
"9340"	"AT1G77885"	"GO:0003674"
"9341"	"AT1G77885"	"GO:0003674"
"9342"	"AT1G77910"	"GO:0003674"
"9343"	"AT1G77920"	"GO:0003700"
"9344"	"AT1G77920"	"GO:0003700"
"9345"	"AT1G77920"	"GO:0003700"
"9346"	"AT1G77920"	"GO:0005515"
"9347"	"AT1G77920"	"GO:0005515"
"9348"	"AT1G77920"	"GO:0005515"
"9349"	"AT1G77920"	"GO:0005516"
"9350"	"AT1G77932"	"GO:0003674"
"9351"	"AT1G77940"	"GO:0003735"
"9352"	"AT1G77950"	"GO:0003700"
"9353"	"AT1G77950"	"GO:0003700"
"9354"	"AT1G77950"	"GO:0003700"
"9355"	"AT1G77960"	"GO:0003674"
"9356"	"AT1G77980"	"GO:0003700"
"9357"	"AT1G77980"	"GO:0003700"
"9358"	"AT1G77990"	"GO:0015116"
"9359"	"AT1G78000"	"GO:0015116"
"9360"	"AT1G78000"	"GO:0015116"
"9361"	"AT1G78010"	"GO:0003924"
"9362"	"AT1G78030"	"GO:0003674"
"9363"	"AT1G78040"	"GO:0003674"
"9364"	"AT1G78050"	"GO:0003824"
"9365"	"AT1G78060"	"GO:0004553"
"9366"	"AT1G78070"	"GO:0003674"
"9367"	"AT1G78080"	"GO:0003677"
"9368"	"AT1G78080"	"GO:0003677"
"9369"	"AT1G78080"	"GO:0003700"
"9370"	"AT1G78080"	"GO:0003700"
"9371"	"AT1G78080"	"GO:0003700"
"9372"	"AT1G78080"	"GO:0005515"
"9373"	"AT1G78080"	"GO:0005515"
"9374"	"AT1G78080"	"GO:0005515"
"9375"	"AT1G78080"	"GO:0005515"
"9376"	"AT1G78080"	"GO:0005515"
